dia,m,prec,tmax,tmed,tmin,urmax,urmed,urmin,dirvent,velvent,rajada
06/11/2022,11,0,22.695,22.116,21.208,70.449,67.421,64.254,165.103,5.412,10.75
06/11/2022,11,2.8,21.432,19.186,17.114,90.93,80.369,67.151,152.2,4.87,9.854
06/11/2022,11,0.2,19.477,18.199,17.736,89.974,87.943,83.907,157.275,3.019,6.569
06/11/2022,11,0,20.089,19.317,18.585,86.43,81.16,74.816,138.115,3.276,7.465
06/11/2022,11,0,19.846,19.335,18.799,78.411,76.796,75.104,155.87,3.51,7.166
06/11/2022,11,0,18.828,18.461,18.062,81.606,79.458,76.574,153.877,2.113,4.479
06/11/2022,11,0,18.118,17.549,17.029,84.307,81.89,80.218,160.176,2.001,4.479
06/11/2022,11,0,17.229,16.805,16.377,87.899,85.106,81.496,147.783,1.595,5.076
06/11/2022,11,1,17.17,16.806,16.265,91.892,88.588,86.916,143.29,3.482,8.659
06/11/2022,11,0.2,16.591,16.327,16.11,91.575,90.56,89.3,148.439,2.245,5.972
07/11/2022,11,0.8,16.462,15.989,15.795,93.522,91.768,89.872,139.036,2.906,6.271
07/11/2022,11,0.8,16.025,15.804,15.683,94.058,92.99,92.13,123.007,2.641,6.569
07/11/2022,11,1.2,16.15,15.999,15.782,93.676,92.402,91.74,145.036,1.614,5.375
07/11/2022,11,1,16.067,15.686,15.498,95.399,94.097,92.092,122.038,3.7,6.569
07/11/2022,11,2.4,15.952,15.66,15.472,93.852,93.039,91.799,144.007,3.617,7.764
07/11/2022,11,0,15.64,15.544,15.4,94.221,93.368,92.117,127.719,2.568,5.375
07/11/2022,11,0.2,16.025,15.765,15.4,92.454,91.45,90.331,127.154,3.791,7.166
07/11/2022,11,0,16.193,16.066,15.968,91.668,90.617,89.666,133.431,3.892,9.257
07/11/2022,11,0.2,16.986,16.488,15.968,91.621,89.006,86.793,127.569,4.7,8.062
07/11/2022,11,0,17.993,17.322,16.831,88.505,86.579,84.315,127.051,5.15,9.257
07/11/2022,11,0,19.691,18.837,17.95,85.358,82.029,78.759,129.14,5.763,8.958
07/11/2022,11,0,21.221,20.489,19.394,81.824,77.649,74.505,142.529,5.183,8.659
07/11/2022,11,0,21.774,21.272,20.711,76.867,72.516,68.676,167.855,5.21,9.854
07/11/2022,11,0,21.688,20.382,19.76,80.123,74.365,70.321,171.684,5.337,11.944
07/11/2022,11,0,21.744,20.625,19.378,81.213,75.695,68.879,169.211,5.332,11.347
07/11/2022,11,0,21.76,21.419,20.978,74.155,69.9,66.842,174.795,5.084,10.152
07/11/2022,11,0,21.985,21.327,20.599,73.794,68.614,62.626,171.786,5.309,9.555
07/11/2022,11,0,21.32,20.493,19.99,75.628,73.524,70.85,170.316,5.878,11.347
07/11/2022,11,0,20.978,20.533,20.244,74.83,71.645,69.106,167.455,5.503,10.451
07/11/2022,11,0,20.481,20.069,19.451,79.427,75.605,70.374,180.376,3.929,8.958
07/11/2022,11,0,19.493,18.643,18.345,80.131,78.704,77.164,162.031,4.343,8.958
07/11/2022,11,0.4,18.444,17.83,16.874,89.192,83.922,80.1,162.008,3.525,6.569
07/11/2022,11,0.2,17.272,17.103,16.844,89.292,87.998,86.251,147.681,4.375,8.659
07/11/2022,11,0,17.285,17.138,17.015,86.614,85.311,83.744,142.619,4.557,8.659
08/11/2022,11,0,17.312,17.198,17.055,84.953,84.215,83.529,135.769,5.239,8.958
08/11/2022,11,0,17.21,17.03,16.874,85.784,84.931,83.886,131.936,5.033,8.958
08/11/2022,11,0,17.242,16.962,16.732,86.491,84.832,82.946,132.062,4.254,8.659
08/11/2022,11,0,17.341,17.09,16.831,86.198,83.402,82.406,133.009,4.215,7.465
08/11/2022,11,0,16.9,16.646,16.462,87.029,85.452,83.093,126.105,5.003,8.659
08/11/2022,11,0,16.972,16.666,16.503,85.484,84.707,83.161,127.452,4.507,8.062
08/11/2022,11,0,17.483,17.145,16.844,83.747,82.599,81.449,141.828,4.447,8.958
08/11/2022,11,0,17.44,17.146,16.9,84.132,82.6,81.377,130.066,5.22,9.257
08/11/2022,11,0,18.7,17.957,17.17,82.288,80.34,78.735,128.29,4.798,7.764
08/11/2022,11,0,20.129,19.346,18.644,79.586,77.063,74.636,130.154,4.952,8.659
08/11/2022,11,0,21.363,20.619,19.945,76.098,73.932,71.386,131.753,5.366,9.257
08/11/2022,11,0,22.369,21.845,21.234,73.315,70.184,67.298,132.502,4.892,9.555
08/11/2022,11,0,23.034,22.598,22.185,73.475,70.006,66.315,179.959,4.032,7.465
08/11/2022,11,0,22.751,22.198,21.787,76.267,73.481,70.461,185.922,3.205,6.271
08/11/2022,11,0,23.29,22.788,22.297,76.372,72.531,67.904,197.142,4.233,7.465
08/11/2022,11,0,23.29,22.472,20.823,75.306,71.449,68.645,189.346,4.565,8.659
08/11/2022,11,0,20.823,19.919,19.464,80.236,78.04,75.234,181.604,3.847,7.465
08/11/2022,11,0,20.046,19.572,19.451,81.774,79.651,76.932,183.384,4.028,10.451
08/11/2022,11,0,20.017,19.606,19.378,78.524,76.101,72.764,179.792,4.506,11.048
08/11/2022,11,0,19.691,19.282,18.842,82.796,78.705,73.945,183.523,2.86,6.868
08/11/2022,11,0,18.868,18.514,18.161,83.955,83.019,81.893,173.199,2.49,6.271
08/11/2022,11,0,18.204,17.986,17.822,83.675,81.547,80.292,158.161,3.121,7.166
08/11/2022,11,0,17.979,17.818,17.509,82.209,81.54,80.827,128.862,3.762,7.166
08/11/2022,11,0,17.936,17.636,17.41,82.142,79.5,77.521,172.382,1.843,4.479
09/11/2022,11,0,18.078,17.714,17.341,81.615,79.102,76.937,145.552,2.163,5.673
09/11/2022,11,0,17.469,17.019,16.39,86.088,82.978,80.695,115.541,2.078,4.778
09/11/2022,11,0,16.404,15.677,15.288,90.276,88.835,86.1,274.432,0.016,1.194
09/11/2022,11,0,15.514,15.27,15.087,91.183,89.719,87.937,67.06,0.719,3.285
09/11/2022,11,0,15.159,14.872,14.51,89.739,88.548,86.805,29.708,0.175,2.986
09/11/2022,11,0,15.274,14.824,14.396,88.485,87.261,86.091,61.934,0.204,2.09
09/11/2022,11,0,14.876,14.632,14.337,88.961,88.236,87.566,359.267,0.03,1.493
09/11/2022,11,0,14.85,14.208,13.771,91.369,89.648,88.531,27.341,0.253,2.687
09/11/2022,11,0,16.591,15.698,14.85,90.354,89.761,88.801,0,0,0
09/11/2022,11,0,19.237,18.001,16.532,90.426,85.691,81.069,78.128,0.197,2.09
09/11/2022,11,0,20.172,18.895,18.035,84.649,81.411,75.362,17.559,0.31,2.09
09/11/2022,11,0,23.333,21.821,20.145,76.26,68.296,60.154,338.838,0.63,3.882
09/11/2022,11,0,23.517,22.672,21.475,72.509,65.961,59.09,241.143,2.224,5.673
09/11/2022,11,0,23.093,22.341,21.531,71.949,68.643,66.361,234.112,3.536,5.972
09/11/2022,11,0,22.85,21.858,21.25,72.571,69.853,65.975,231.15,3.828,6.868
09/11/2022,11,0,22.284,21.042,20.468,74.834,72.62,68.74,221.35,3.487,5.972
09/11/2022,11,0,22.524,21.693,20.553,74.985,70.846,67.838,223.165,3.449,6.271
09/11/2022,11,0,22.353,21.476,20.81,75.677,72.166,67.753,219.065,3.38,5.972
09/11/2022,11,0,21.718,21.334,20.796,77.975,74.926,71.497,217.202,3.044,5.673
09/11/2022,11,0,21.517,20.829,19.929,83.167,79.138,75.278,190.377,2.321,4.479
09/11/2022,11,0,19.945,19.66,19.507,86.861,85.416,83.125,187.78,2.356,4.778
09/11/2022,11,0,19.816,19.622,19.421,87.652,87.123,86.352,199.633,1.762,3.583
09/11/2022,11,0,19.774,19.673,19.536,87.904,87.082,85.648,196.891,1.639,3.583
09/11/2022,11,0,19.747,19.285,18.471,87.333,85.825,85.017,215.217,1.119,2.986
10/11/2022,11,0,18.585,17.928,17.21,88.133,87.218,86.095,216.557,0.163,1.792
10/11/2022,11,0,17.242,16.997,16.676,94.168,91.915,87.423,0,0,0
10/11/2022,11,0,18.006,17.644,17.21,93.067,91.382,90.591,0,0,0
10/11/2022,11,0,18.7,17.853,16.943,94.575,92.409,89.776,13.615,0.071,1.493
10/11/2022,11,0,18.585,18.289,18.078,95.329,94.25,92.504,37.294,0.558,2.687
10/11/2022,11,0,18.233,18.05,17.862,96.789,95.811,94.589,51.194,0.394,2.687
10/11/2022,11,0,18.204,17.757,17.127,96.56,95.667,94.937,32.091,0.406,2.389
10/11/2022,11,0,18.457,17.579,17.071,96.945,96.253,94.619,43.965,0.801,2.389
10/11/2022,11,0,20.073,19.325,18.471,94.639,90.199,83.999,28.581,1.491,3.583
10/11/2022,11,0,21.731,20.863,20.03,84.811,79.606,73.871,16.756,2.927,5.076
10/11/2022,11,0,22.906,22.082,21.517,78.283,75.034,72.719,355.863,2.43,5.673
10/11/2022,11,0,24.054,23.349,22.495,74.573,68.855,64.647,342.405,2.251,5.076
10/11/2022,11,0,25.59,24.811,23.942,73.913,67.137,59.815,245.177,1.832,5.375
10/11/2022,11,0,24.311,24.019,23.59,76.867,72.897,67.847,219.449,3.847,7.764
10/11/2022,11,0,23.955,23.657,23.277,77.503,73.114,70.891,222.525,4.334,7.166
10/11/2022,11,0,23.955,23.635,23.248,75.187,71.872,69.445,224.678,4.237,7.166
10/11/2022,11,0,23.857,23.395,22.879,75.083,72.607,68.975,224.648,4.416,6.569
10/11/2022,11,0,23.08,22.801,22.425,78.464,75.995,72.535,223.288,4.056,8.062
10/11/2022,11,0,22.711,21.884,21.544,81.441,78.71,75.512,224.148,3.647,6.271
10/11/2022,11,0,21.744,20.872,20.313,85.061,82.82,80.373,218.243,2.603,4.778
10/11/2022,11,0,20.356,19.892,19.477,88.366,86.742,84.806,219.054,1.232,3.882
10/11/2022,11,0,19.52,19.193,19.023,89.457,88.756,87.972,230.999,0.775,2.389
10/11/2022,11,0,19.194,18.729,18.414,93.04,91.339,88.911,210.257,0.058,1.493
10/11/2022,11,0,18.543,18.147,17.664,95.298,94.075,93.019,0,0,0
11/11/2022,11,0,17.707,17.57,17.469,97.276,96.434,95.168,0,0,0
11/11/2022,11,0,18.7,18.02,17.525,97.775,97.124,96.319,0,0,0
11/11/2022,11,0,18.487,17.997,17.509,97.363,96.478,96.029,0,0,0
11/11/2022,11,0,17.75,17.486,17.029,98.086,97.667,97.311,0,0,0
11/11/2022,11,0,17.114,16.569,15.952,99.069,98.51,98.022,0,0,0
11/11/2022,11,0,16.123,15.88,15.541,100,99.493,98.841,0,0,0
11/11/2022,11,0,17.256,16.168,15.205,100,99.919,99.501,0,0,0
11/11/2022,11,0,17.664,17.407,17.242,100,99.951,99.673,0,0,0
11/11/2022,11,0,19.691,18.687,17.637,100,99.488,96.313,0,0,0
11/11/2022,11,0,20.78,20.225,19.675,96.31,92.177,89.105,354.39,1.24,2.986
11/11/2022,11,0,21.349,21.187,20.767,89.842,87.645,85.4,8.554,1.831,4.18
11/11/2022,11,0,23.261,22.032,21.306,85.711,82.316,76.035,3.446,1.204,3.285
11/11/2022,11,0,24.722,24.18,23.221,78.304,73.026,68.197,344.848,1.846,5.375
11/11/2022,11,0,26.012,25.058,24.439,71.383,68.195,64.67,332.986,3.103,5.673
11/11/2022,11,0,25.982,25.339,24.129,77.912,68.716,64.817,324.785,2.926,6.271
11/11/2022,11,0,24.086,23.138,22.78,83.634,81.741,77.654,254.056,4.427,8.062
11/11/2022,11,0,22.893,22.417,22.086,86.253,84.471,82.732,263.767,3.054,5.972
11/11/2022,11,0,22.495,22.239,21.985,87.109,85.375,83.749,304.454,2.798,5.076
11/11/2022,11,0,22.073,21.923,21.816,87.85,86.822,86.028,320.838,2.266,5.076
11/11/2022,11,0,21.915,21.599,21.277,91.319,89.991,86.688,303.631,0.251,2.687
11/11/2022,11,0,21.632,21.373,21.208,90.893,88.981,87.319,333.275,2.433,5.673
11/11/2022,11,0,21.405,21.309,21.234,91.187,90.578,90.222,327.064,2.561,4.778
11/11/2022,11,0,21.419,21.303,21.208,90.734,90.127,89.227,322.945,2.356,4.479
11/11/2022,11,0,21.333,21.268,21.192,89.529,88.649,87.643,311.26,1.459,3.583
12/11/2022,11,0,21.445,21.119,20.767,92.344,90.312,87.882,349.032,0.581,2.687
12/11/2022,11,0,21.445,21.331,21.136,92.176,90.084,88.029,337.268,2.056,4.18
12/11/2022,11,0,21.306,21.025,20.754,92.051,91.509,90.527,3.926,1.043,3.583
12/11/2022,11,0,20.81,20.404,20.03,94.099,92.764,91.676,0,0,0
12/11/2022,11,0.2,20.257,20.053,19.929,97.105,95.683,94.079,358.516,0.22,3.285
12/11/2022,11,0.2,20.497,20.372,20.214,97.105,96.155,94.766,5.761,1.851,4.778
12/11/2022,11,0,20.313,20.088,19.76,96.205,95.737,95.068,18.578,1.972,3.882
12/11/2022,11,0,20.441,20.304,19.76,96.379,95.107,93.9,6.336,0.902,3.583
12/11/2022,11,0,22.142,21.358,20.313,96.409,93.321,88.807,11.323,1.153,3.285
12/11/2022,11,0,23.29,22.428,21.929,89.419,86.729,83.396,0.225,2.89,4.778
12/11/2022,11,0,24.538,23.611,22.837,85.899,82.485,78.979,351.781,2.849,4.778
12/11/2022,11,0,25.429,24.728,24.073,81.422,77.495,72.289,346.262,3.27,6.271
12/11/2022,11,0,26.61,25.544,25.018,75.768,72.487,67.769,342.831,3.388,5.972
12/11/2022,11,0,28.225,26.945,26.113,70.966,65.553,58.908,343.541,3.644,6.271
12/11/2022,11,0,28.14,27.52,26.919,65.86,60.424,55.643,314.638,3.729,7.465
12/11/2022,11,0,27.275,26.717,26.054,71.085,67.047,63.865,278.443,4.529,8.062
12/11/2022,11,0,26.807,26.261,25.801,74.152,71.14,67.684,265.226,5.549,9.257
12/11/2022,11,0,26.337,25.728,25.005,77.247,72.717,69.495,269.348,4.962,7.764
12/11/2022,11,0,25.048,24.408,23.985,83.23,80.519,77.34,267.424,4.691,7.465
12/11/2022,11,0,24.113,23.462,23.122,88.821,86.282,82.989,280.366,4.511,8.361
12/11/2022,11,0,23.165,22.934,22.794,90.656,89.573,88.308,286.916,3.027,6.868
12/11/2022,11,0,23.122,22.991,22.837,90.881,89.814,89.103,291.275,2.09,4.479
12/11/2022,11,0,22.949,22.696,22.57,92.822,92.203,90.586,280.832,2.451,5.375
12/11/2022,11,0,22.893,22.609,22.116,94.825,92.424,90.345,273.437,2.25,4.18
13/11/2022,11,0,22.85,22.423,22.014,95.042,92.592,89.439,290.077,2.147,4.778
13/11/2022,11,0,22.935,22.694,22.353,90.788,89.342,88.165,291.105,3.244,6.271
13/11/2022,11,0,22.583,22.355,22.129,91.488,89.83,88.775,306.474,1.907,4.18
13/11/2022,11,0,22.412,22.267,22.073,92.472,91.457,90.884,324.594,2.839,5.076
13/11/2022,11,0,22.327,22.165,21.899,94.761,92.968,92.428,322.486,3.39,5.972
13/11/2022,11,0,22.257,21.99,21.774,95.065,93.683,92.396,330.777,3.454,6.569
13/11/2022,11,0,22.297,22.18,21.899,94.222,93.111,92.335,351.529,3.19,6.271
13/11/2022,11,0,22.27,22.123,21.899,94.135,91.898,90.952,353.276,4.131,6.868
13/11/2022,11,0,23.122,22.564,22.172,92.115,91.067,89.488,359.104,3.64,5.972
13/11/2022,11,0,23.955,23.401,22.935,89.762,87.204,85.331,355.197,4.005,5.972
13/11/2022,11,0,24.765,24.272,23.913,85.987,82.961,80.277,359.695,3.918,6.271
13/11/2022,11,0,25.926,25.193,24.639,83.376,78.358,73.665,354.754,4.576,6.868
13/11/2022,11,0,26.751,26.233,25.814,76.638,73.822,70.214,338.973,4.83,7.465
13/11/2022,11,0,27.443,26.934,26.551,76.253,72.599,69.66,322.657,4.448,8.062
13/11/2022,11,0,27.827,27.162,26.807,75.637,70.882,66.652,314.47,4.554,7.764
13/11/2022,11,0,27.643,26.456,25.745,81.367,76.813,65.784,295.501,4.383,7.764
13/11/2022,11,0,26.182,25.616,25.048,81.776,79.657,77.45,275.683,4.979,8.361
13/11/2022,11,0,25.745,24.975,24.156,83.591,79.98,77.807,279.255,5.191,8.062
13/11/2022,11,0,24.396,23.965,23.632,85.706,83.896,81.995,279.554,4.671,7.764
13/11/2022,11,0,23.675,23.314,23.034,87.711,86.514,85.537,287.206,3.911,6.868
13/11/2022,11,0,23.165,22.99,22.682,90.078,87.376,85.886,298.567,2.389,5.375
13/11/2022,11,1.6,22.711,22.37,21.859,95.159,92.217,90.098,291.785,1.673,2.986
13/11/2022,11,1.8,21.942,21.795,21.619,96.629,95.653,94.836,295.621,1.452,3.583
13/11/2022,11,0.2,22.34,22.187,21.816,94.973,93.116,92.394,315.121,2.361,6.868
14/11/2022,11,0,22.452,22.284,21.899,95.773,94.017,92.733,324.994,1.195,3.882
14/11/2022,11,0.2,22.086,21.894,21.76,96.557,96.15,95.7,310.938,0.26,3.882
14/11/2022,11,0.2,22.198,21.999,21.83,96.639,95.739,94.245,321.353,2.518,4.778
14/11/2022,11,0,22.551,22.389,22.129,96.002,94.615,93.508,319.78,2.952,5.673
14/11/2022,11,0.2,22.583,22.412,22.241,96.629,95.511,94.271,331.557,3.012,6.271
14/11/2022,11,0,22.682,22.555,22.468,94.621,94.223,93.847,326.313,3.353,6.569
14/11/2022,11,0.4,22.682,22.498,22.241,96.881,95.283,94.253,342.126,2.952,6.569
14/11/2022,11,0,22.596,22.465,22.34,96.635,96.064,95.774,347.735,2.947,5.673
14/11/2022,11,0,22.639,22.374,22.172,96.992,96.572,95.893,334.81,2.48,4.778
14/11/2022,11,0,23.304,22.904,22.383,96.314,94.006,92.625,344.857,3.142,6.271
14/11/2022,11,0.6,23.32,23.147,22.935,95.55,93.467,92.204,341.877,3.316,6.868
14/11/2022,11,0.4,23.136,22.879,22.78,96.583,96.043,95.353,338.827,3.205,5.673
14/11/2022,11,0,23.971,23.61,23.106,96.47,95.066,94.026,346.202,3.618,7.166
14/11/2022,11,0,25.857,25.034,23.886,95.989,90.589,86.219,347.762,4.507,8.062
14/11/2022,11,0,27.699,26.776,25.843,88.087,82.481,77.541,337.751,3.9,6.868
14/11/2022,11,0,29.275,28.543,27.331,80.782,73.43,68.224,338.179,4.118,7.465
14/11/2022,11,0,29.926,29.53,29.16,73.131,70.47,68.094,330.73,3.917,7.166
14/11/2022,11,0,30.42,29.773,28.65,75.66,70.388,66.521,343.858,3.555,6.271
14/11/2022,11,0,28.749,27.778,26.709,77.665,75.941,73.501,341.95,3.587,6.569
14/11/2022,11,0,26.692,26.287,25.969,80.259,78.377,76.597,349.176,2.415,6.271
14/11/2022,11,0,26.012,25.475,25.005,83.422,81.591,80.018,7.975,1.759,4.479
14/11/2022,11,0,25.048,24.053,23.277,91.818,88.309,83.364,47.35,0.537,2.986
14/11/2022,11,0,23.29,22.9,22.639,95.097,93.579,91.824,0,0,0
14/11/2022,11,0,23.558,23.257,22.78,95.111,93.498,92.259,33.627,1.118,2.986
15/11/2022,11,0,23.488,23.383,23.261,94.845,94.134,92.895,13.315,1.935,3.583
15/11/2022,11,0,23.445,22.936,22.369,97.354,95.537,94.566,18.733,0.599,3.583
15/11/2022,11,0,22.425,21.709,20.935,99.446,98.448,97.079,0,0,0
15/11/2022,11,0,21.718,20.797,19.675,100,99.545,98.826,0,0,0
15/11/2022,11,0,20.145,19.869,19.619,99.467,96.764,90.641,87.82,0.685,2.389
15/11/2022,11,0,19.888,19.195,17.904,92.968,90.576,88.024,259.709,0.177,2.986
15/11/2022,11,0,20.583,19.028,17.723,93.864,82.604,70.447,352.896,0.752,3.583
15/11/2022,11,0,21.662,20.23,18.954,79.412,71.242,63.532,5.735,1.328,4.778
15/11/2022,11,0,22.537,21.143,19.277,82.861,73.011,65.265,76.162,1.075,3.882
15/11/2022,11,0,24.893,23.779,22.551,66.585,61.901,55.272,54.616,2.152,5.076
15/11/2022,11,0,26.535,25.884,24.906,59.188,52.027,47.504,62.647,2.057,5.076
15/11/2022,11,0,27.344,26.682,26.182,53.099,48.236,45.197,54.344,2.809,5.375
15/11/2022,11,0,27.729,27.301,26.821,51.345,46.348,42.615,27.555,2.033,4.778
15/11/2022,11,0,27.827,27.354,26.791,56.22,49.665,42.552,238.144,3.291,6.569
15/11/2022,11,0,27.758,27.344,26.679,57.824,52.014,48.296,247.49,4.581,8.062
15/11/2022,11,0,27.542,27.204,26.919,55.027,50.504,47.087,236.956,5,7.764
15/11/2022,11,0,27.486,26.714,26.311,59.078,53.041,49.597,221.112,5.009,8.361
15/11/2022,11,0,26.396,26.012,25.502,58.216,54.783,50.389,226.809,4.676,7.465
15/11/2022,11,0,26.169,25.291,24.465,61.008,56.787,52.906,217.859,3.913,6.569
15/11/2022,11,0,24.508,24.114,23.744,67.24,64.952,60.25,204.793,2.886,6.271
15/11/2022,11,0,23.843,23.148,21.942,75.623,70.198,66.804,205.868,1.463,3.285
15/11/2022,11,0,21.929,20.627,19.605,86.422,81.27,75.626,221.623,0.073,1.792
15/11/2022,11,0,19.619,18.865,18.358,91.493,89.389,86.411,0,0,0
15/11/2022,11,0,18.543,18.187,17.904,93.983,92.551,91.165,0,0,0
16/11/2022,11,0,17.923,17.603,17.328,95.559,94.769,93.751,0,0,0
16/11/2022,11,0,18.898,18.419,17.483,95.347,89.875,86.924,0,0,0
16/11/2022,11,0,18.799,18.614,18.457,89.071,88.098,87.286,65.521,0.115,2.389
16/11/2022,11,0,18.967,18.717,18.529,87.562,86.993,86.243,38.596,1.442,3.285
16/11/2022,11,0,18.983,18.75,18.5,87.345,86.231,85.423,35.982,1.607,3.285
16/11/2022,11,0,18.671,18.548,18.401,85.905,84.581,83.253,42.44,1.837,3.583
16/11/2022,11,0,18.911,18.732,18.543,84.17,82.956,82.214,51.486,2.353,4.479
16/11/2022,11,0,19.718,19.058,18.743,83.505,82.49,81.583,46.648,2.041,4.18
16/11/2022,11,0,21.619,20.686,19.718,81.95,79.38,74.683,31.682,2.104,4.18
16/11/2022,11,0,23.517,22.703,21.475,77.599,72.592,68.397,12.078,2.849,4.778
16/11/2022,11,0,25.317,24.353,23.488,72.394,66.222,60.239,7.151,2.042,3.882
16/11/2022,11,0,28.113,26.425,25.261,63.179,57.46,49.478,355.19,1.257,3.882
16/11/2022,11,0,28.212,27.433,27.061,57.268,52.6,47.22,212.172,3.703,7.166
16/11/2022,11,0,27.574,27.067,26.666,62.607,55.941,52.129,213.206,4.097,7.465
16/11/2022,11,0,27.443,27.071,26.679,60.785,55.355,49.858,201.903,3.853,7.465
16/11/2022,11,0,26.976,26.424,26.041,65.304,60.145,56.229,196.283,3.779,7.764
16/11/2022,11,0,26.281,25.902,25.472,64.777,60.709,58.083,209.328,4.204,8.361
16/11/2022,11,0,26.025,25.207,24.551,64.328,61.399,59.092,212.17,4.423,7.764
16/11/2022,11,0,24.738,24.156,23.814,65.435,63.361,60.688,215.115,4.613,8.361
16/11/2022,11,0,24.524,24.216,23.929,65.316,61.394,54.198,203.225,2.308,5.972
16/11/2022,11,0,24.551,24.254,23.886,54.624,48.843,41.403,150.338,2.83,6.569
16/11/2022,11,0,24.481,23.401,22.057,44.913,41.023,36.778,175.057,2.869,7.166
16/11/2022,11,0,22.297,21.804,20.073,48.268,41.387,39.247,180.614,1.164,4.18
16/11/2022,11,0,20.059,18.716,17.256,63.729,55.185,47.641,0,0,0
17/11/2022,11,0,18.019,16.963,15.416,71.621,63.179,55.286,0,0,0
17/11/2022,11,0,17.979,16.451,14.988,81.87,77.567,71.57,36.68,0.038,1.792
17/11/2022,11,0,16.831,15.692,14.083,87.356,81.53,77.022,76.975,0.002,0.597
17/11/2022,11,0,16.11,14.739,13.461,89.565,84.836,79.774,70.968,0.05,1.493
17/11/2022,11,0,15.344,13.661,12.852,92.614,89.282,81.808,120.334,0.139,2.09
17/11/2022,11,0,12.938,12.539,12.046,95.587,94.281,92.46,0,0,0
17/11/2022,11,0,14.056,13.08,12.088,96.684,94.238,90.739,0,0,0
17/11/2022,11,0,16.011,14.462,13.757,92.138,89.427,86.077,90.118,0.063,1.493
17/11/2022,11,0,19.394,17.837,16.025,86.05,79.309,71.166,78.969,1.343,3.285
17/11/2022,11,0,21.662,20.547,19.378,73.63,71.185,68.049,56.43,1.915,3.583
17/11/2022,11,0,24.639,23.042,21.662,72.233,62.794,51.941,18.651,1.751,3.285
17/11/2022,11,0,26.807,25.844,24.508,55.085,48.988,42.42,2.573,1.72,4.18
17/11/2022,11,0,28.097,27.468,26.765,49.863,41.219,37.538,334.932,1.902,5.076
17/11/2022,11,0,28.847,28.366,27.771,47.849,41.442,34.86,226.611,2.198,5.375
17/11/2022,11,0,28.722,28.381,28.052,45.551,39.353,35.895,214.994,3.455,6.868
17/11/2022,11,0,28.479,28.182,27.996,41.536,37.287,33.963,221.629,3.996,7.166
17/11/2022,11,0,28.693,28.199,27.758,44.132,36.929,33.215,203.983,3.463,6.868
17/11/2022,11,0,28.052,27.388,26.751,44.638,39.426,34.59,213.97,3.964,9.257
17/11/2022,11,0,26.765,26.126,25.528,50.115,46.164,42.122,201.719,3.744,7.465
17/11/2022,11,0,25.63,24.926,23.998,59.85,53.747,48.781,201.71,2.859,6.868
17/11/2022,11,0,24.011,22.869,21.985,78.631,70.23,58.767,205.893,3.067,7.465
17/11/2022,11,0,22.086,21.597,21.234,85.578,83.102,77.706,182.828,3.92,7.465
17/11/2022,11,0,21.363,21.128,20.711,85.621,84.49,83.062,173.578,2.726,5.673
17/11/2022,11,0,20.978,20.507,20.214,85.548,84.926,84.069,152.166,1.952,5.076
18/11/2022,11,0,20.383,20.139,19.774,86.157,85.182,84.448,158.365,2.368,4.479
18/11/2022,11,0,20.369,19.972,19.675,86.961,84.987,82.563,153.696,2.097,5.076
18/11/2022,11,0,20.089,19.671,18.842,87.434,84.623,83.062,130.192,2.11,4.778
18/11/2022,11,0,18.925,18.354,17.397,91.728,89.572,87.324,128.656,0.25,2.389
18/11/2022,11,0,17.651,17.199,16.462,93.406,90.188,88.128,65.198,0.374,2.986
18/11/2022,11,0,16.489,15.957,15.061,91.279,89.718,88.558,0,0,0
18/11/2022,11,0,15.087,14.23,13.405,96.15,93.788,90.678,0,0,0
18/11/2022,11,0,15.429,14.053,13.418,98.745,97.551,95.938,0,0,0
18/11/2022,11,0,19.451,18.028,15.429,98.603,88.117,79.272,44.077,0.562,2.389
18/11/2022,11,0,21.873,20.597,19.421,80.923,77.002,74.595,25.924,0.092,1.792
18/11/2022,11,0,22.682,22.103,21.56,76.409,73.257,70.554,76.936,0.793,2.986
18/11/2022,11,0,23.942,23.274,22.185,78.323,75.989,73.228,204.146,2.332,5.673
18/11/2022,11,0,24.268,23.789,23.389,79.641,75.093,72.056,223.775,3.003,5.972
18/11/2022,11,0,24.327,23.896,23.59,77.457,74.454,72.155,222.909,3.102,6.569
18/11/2022,11,0,24.297,23.905,23.646,77.146,73.344,70.824,212.778,3.213,6.271
18/11/2022,11,0,24.465,24.054,23.715,75.436,71.209,67.966,212.888,3.482,6.868
18/11/2022,11,0,24.409,24.149,23.873,74.279,71.55,68.59,230.903,3.825,6.868
18/11/2022,11,0,24.254,23.771,23.178,75.59,72.575,69.495,238.439,3.951,7.166
18/11/2022,11,0,23.403,23.042,22.695,75.555,74.033,72.463,243.808,3.801,6.868
18/11/2022,11,0,22.78,22.38,21.873,76.798,75.148,73.258,242.731,3.222,6.271
18/11/2022,11,0,21.899,21.042,20.102,82.822,79.825,76.661,241.12,0.876,3.583
18/11/2022,11,0,20.089,18.898,17.878,92.124,87.728,82.754,0,0,0
18/11/2022,11,0,18.006,17.414,16.719,95.329,93.884,92.066,0,0,0
18/11/2022,11,0,16.746,16.378,16.038,97.315,96.322,94.908,0,0,0
19/11/2022,11,0,16.249,15.876,15.696,98.771,98.031,97.073,0,0,0
19/11/2022,11,0,15.968,15.679,15.429,99.339,98.971,98.324,0,0,0
